clean_text,manual_label
according article top nft loser meebits doodle mekaverse cool kitten famous fox confederacy agree,neg
according article top nft nonstarter meebits doodle mekaverse cool cat celebrated fox confederation agree,neg
according clause top nft failure meebits doodle mekaverse cool cat illustrious fox federation agree,neg
gym session today got ruined oops genki nft pixelmon healthy liveliness initiative gym bros shouts train rest know,neg
gym session today got razed oops genki nft pixelmon healthy spirit initiative gym bros shout train residuum know,neg
gymnasium session today got ruined oops genki nft pixelmon healthy life initiative gym bros screams train quietus know,neg
supreme nfts opensea nowadays isekai meta en otherdeed otherside miningversenft prescribed bayc potatoz frootsnft lady ape club mayc clone x nftcommunity nfts,neg
top nfts opensea today isekai meta pecans otherdeed otherside miningversenft servants bayc potatoz frootsnft lady ape club mayc clone x nftcommunity nfts,neg
top nfts opensea nowadays isekai meta en otherdeed otherside miningversenft official bayc potatoz frootsnft dame anthropoid club mayc ringer x nftcommunity nfts,neg
needle say myriad u hardworking marketer mod even losing money collaborated space many non crypto aborigines one paying peanut even devs something need changed nft space hiring talent nft pixelmon,neg
needle says innumerable u hardworking marketer mod even losing money working space many non crypto natives one paying peanut even devs something need change nft space hiring talent nft pixelmon,neg
needle say many u hardworking marketer mod even wasting money working space many not crypto native one paying peanut even devs algo need amended nft space hiring endowment nft pixelmon,neg
not one criticizing pixelmon somewhat dismal nft falls one user even tweeted thanks pixelmon worst slew life lay off nfts digifinexairdrop,neg
not one criticizing pixelmon somewhat cheerless nft falls one user however twirp thanks pixelmon worst mint life quitting nfts digifinexairdrop,neg
not one critique pixelmon somewhat dismal nft bead one user even tweeted thanks pixelmon worst mint living quitting nfts digifinexairdrop,neg
likes pfp nft love ur web ego aight know jpg show ur gif ser gif still new shit ser gn bugcity nfts bayc coolcat scribble nftsales metaversenft cryptopunks,neg
like pfp nft love ur web ego okay know jpg exposition ur gif ser gif still new scheisse ser gn bugcity nfts bayc coolcat doodle nftsales metaversenft cryptopunks,neg
corresponding pfp nft love ur entanglement ego okay know jpg exhibitions ur gif ser gif still newest shit ser gn bugcity nfts bayc coolcat doodle nftsales metaversenft cryptopunks,neg
many talented nft artist space opted mekaverse mint cash grab top eth pump bottom dump art facial expression pretending utility year later attempting trick new user emptiness attempt double carpet,neg
many talented nft artist space elected mekaverse mint immediate payment grab top eth pump bottom dump art look pretending usefulness year subsequently listen trick new user vacuum trying double rug,neg
myriad talented nft artist spacing electing mekaverse mint cash catch top eth pump posterior dump fine art look pretending utility year later trying trick new user vacuum trying double rug,neg
fun fact azuki volume opensea five period volume k club combined azuki made consecutive scammer nft vitalik speaks en,neg
fun fact azuki volume opensea five countdown time intensity k golf club combined azuki made serial scammer nft vitalik conversation en,neg
fun fact azuki volume opensea five time intensity k club combined azuki energize serial scammer nft vitalik speaks en,neg
guy convince people network coming avalanche got nfts nft experience corrupt something similar kevin hundred dollar enormous gas fee pixelmon get avaxwarriors getkalao avax dollar gas,neg
guy convince people network come avalanche got nfts nft experiences buying something corresponding kevin hundred dollar tremendous gas fee pixelmon get avaxwarriors getkalao avax dollar gas,neg
guy convince people network come avalanche got nfts nft experience procure something like kevin hundred dollar phenomenal gas fee pixelmon get avaxwarriors getkalao avax dollar gas,neg
mutant ape yacht club worst prix fine art ratio nft ever take in,neg
mutant ape yacht club worst monetary value art ratio nft ever imagining,neg
mutant ape yacht society worst pricing fine art ratio nft ever seen,neg
drama q pixelmon syberer taking market squiggle fix lacerated opensea tank cryptomories getting dmca beating tailopez obtaining dismiss bigtime nft twitter missing,neg
drama q pixelmon syberer taking market squiggle getting torn opensea tanking cryptomories energize dmca beating tailopez getting dismissed bigtime nft twitter missing,neg
drama q pixelmon syberer taking market squiggle stupefy torn opensea tanking cryptomories getting dmca beat tailopez getting freeze off bigtime nft facebook lose,neg
hope nft space recover consensus pixelmon drama,neg
promise nft space retrieving whole pixelmon dramatic event,neg
hope nft space recover whole pixelmon opera,neg
metamask cartel wallet encrypted nft hacked account password etherum dogecoin tokenish currency opensea ape azuki cryptopunks market nude blockchain purchase bitcoin giveaway gift locked sale art project sponsorship need logo partner jesuissansy,neg
metamask trust wallet crypto nft hacked account password etherum dogecoin token currency opensea chimpanzee azuki cryptopunks marketplace nude blockchain purchased bitcoin giveaway donation locked sale art undertaking sponsorship need embroidered spouse jesuissansy,neg
metamask trust wallet cipher nft hacked account password etherum dogecoin token currency opensea aper azuki cryptopunks marketplace nude blockchain purchase bitcoin giveaway dons locked sale art project sponsorship gotta logo partner jesuissansy,neg
securities and exchange commission open investigation yuga lab non investigating pixelmon high stage rug,neg
sec opened investigation yuga lab not investigating pixelmon high layer carpet,neg
sec opened inquiries yuga lab not investigating pixelmon high point rug,neg
leave remind forged nft mistake collectively agree never make mekaverse lootproject neotokyocode hapesocial metahero poetslost please shares influencer hyped project failed miserably,neg
let cue forged nft erroneous jointly agree never make mekaverse lootproject neotokyocode hapesocial metahero poetslost please share influencer hyped project failed miserably,neg
let quick worst nft mistake collectively agree never make mekaverse lootproject neotokyocode hapesocial metahero poetslost please exchanged influencer hype project failed miserably,neg
totally ordered cryptopunks boomer hat btw since never shopping million dollar nft,neg
all ordered cryptopunks boomer hat btw since never acquiring meg dollar nft,neg
totally arranged cryptopunks boomer hat btw since ne'er purchased million dollar nft,neg
nft nyc scam bayc racist kevin pixelmon got delisted reach rock bottom,neg
nft nyc scam bayc racist kevin pixelmon got delist reached rock bottom,neg
nft nyc scam bayc racist kev pixelmon got delisted touching rock 'n' roll bottom,neg
kidzuki actually obtain volumes dollar dont blame disappears copright something though might fun get unity nft nftcommunity boredapes opensea cryptopunks shiba dogecoin,neg
kidzuki really getting volume dollars thats blame disappears copright something though might fun get one nft nftcommunity boredapes opensea cryptopunks shiba dogecoin,neg
kidzuki genuinely getting volume dollar dont blame disappears copright something though probability fun get one nft nftcommunity boredapes opensea cryptopunks shiba dogecoin,neg
ii petit bastard hacked opensea account stole nft mekaverse saw many meka account hope opensea something,neg
two little cocksucker hacked opensea account stole nft mekaverse witnessed many meka account hope opensea something,neg
two lilliputian bastard hack opensea account shoplifted nft mekaverse saw many meka account trust opensea something,neg
even knew thing krakenfx please hire nft degen tell not put mekaverse announced giving project begins out television,neg
even knew thing krakenfx please hire nft degen tell not put mekaverse announced giving project begun telecasting,neg
even knew thing krakenfx please hire nft degen william tell non put mekaverse announced giving projection embark video,neg
pixelmon gate keep on jibe project liabilities much room improve systemic issue inherent decentralised blockchain project fact authority overseer loves wall street want just regulation,neg
pixelmon gate continues fit in projection accountability much room boost systemic proceeds inherent decentralised blockchain project fact authority overseer like wall street wanted exactly regulation,neg
pixelmon wears continues agree undertaking accountability much room alterations systemic issue inherent decentralised blockchain project fact authority overseer alike wall street want exactly regulation,neg
